#{"t_start": 1713718523.670062, "env_id": "ALE/Breakout-v5"}
r,l,t
8.0,451,12334.19733
4.0,322,12341.584489
7.0,456,12352.654989
3.0,239,12357.745532
5.0,331,12364.717981
6.0,367,12373.438931
8.0,452,12384.492521
6.0,361,12392.655644
4.0,286,12398.578309
7.0,420,12409.305472
4.0,333,12417.413602
4.0,298,12423.33415
7.0,499,12435.341627
4.0,321,12443.074782
11.0,596,12456.749832
7.0,493,12467.811005
7.0,463,12477.817488
14.0,510,12489.091687
9.0,511,12501.148789
7.0,389,12510.582706
0.0,171,12513.345265
4.0,278,12519.538208
9.0,442,12530.345123
3.0,273,12536.36224
5.0,376,12544.76617
9.0,517,12557.285884
7.0,347,12565.268525
3.0,298,12571.758094
6.0,370,12580.048994
7.0,463,12590.999638
13.0,561,12604.544708
6.0,381,12613.159059
7.0,491,12624.769034
7.0,429,12635.378483
9.0,527,12648.764308
2.0,234,12653.011876
8.0,494,12665.509937
7.0,418,12676.083649
17.0,634,12693.619973
3.0,250,12699.284448
9.0,473,12710.700324
2.0,269,12716.378551
6.0,382,12725.071033
7.0,463,12742.238317
7.0,411,12752.81827
6.0,406,12764.397317
8.0,481,12775.16617
7.0,405,12784.528387
6.0,409,12793.722847
4.0,313,12800.86241
7.0,407,12810.56433
4.0,287,12816.280978
11.0,497,12828.435995
7.0,440,12838.27073
7.0,369,12845.664895
6.0,409,12854.454657
8.0,416,12863.644034
9.0,490,12874.850864
7.0,422,12884.228539
4.0,318,12891.169827
8.0,494,12902.79596
10.0,527,12915.001556
11.0,543,12927.622419
3.0,273,12933.00118
7.0,443,12942.975805
5.0,343,12950.457465
7.0,428,12960.461848
5.0,332,12967.18888
11.0,502,12979.73279
4.0,294,12985.69889
12.0,646,13001.531241
3.0,285,13007.227667
7.0,443,13016.924988
11.0,586,13030.680302
11.0,466,13042.431305
11.0,523,13058.641165
9.0,517,13074.029836
8.0,481,13085.390837
7.0,429,13095.181451
3.0,281,13100.444113
12.0,512,13111.716728
9.0,530,13124.415367
12.0,500,13136.030201
8.0,455,13146.99421
17.0,627,13163.334173
7.0,424,13175.05691
5.0,356,13182.90069
9.0,512,13194.205442
4.0,317,13201.209821
5.0,336,13209.002917
9.0,510,13220.980435
7.0,389,13230.190216
7.0,465,13240.404985
14.0,610,13254.822034
10.0,493,13265.954212
6.0,420,13275.349847
22.0,640,13290.164021
11.0,500,13301.675867
6.0,382,13309.903487
6.0,408,13318.876094
6.0,408,13327.936913
5.0,363,13335.695986
8.0,483,13346.856583
6.0,418,13355.984401
7.0,438,13365.368303
8.0,463,13376.272827
7.0,444,13386.771612
11.0,594,13402.420753
7.0,463,13413.624063
12.0,520,13425.950371
2.0,210,13429.845759
6.0,410,13439.995095
7.0,418,13450.266061
14.0,569,13464.360283
6.0,392,13473.461952
5.0,337,13481.073693
5.0,375,13489.387727
11.0,506,13500.480608
11.0,579,13514.497347
3.0,283,13520.500994
7.0,419,13530.190495
2.0,217,13534.215817
8.0,467,13545.315216
10.0,534,13558.12578
13.0,468,13569.618195
6.0,383,13578.257802
6.0,428,13587.96689
9.0,510,13599.434305
2.0,218,13603.220387
8.0,469,13613.805735
6.0,409,13623.245642
3.0,270,13628.830542
8.0,469,13640.200465
9.0,490,13651.510675
7.0,441,13662.19288
7.0,407,13671.14952
10.0,520,13683.70479
10.0,376,13692.541006
5.0,366,13700.836298
8.0,477,13712.395168
5.0,374,13720.92408
5.0,353,13729.007741
5.0,345,13737.25983
5.0,349,13745.066084
7.0,392,13754.168872
3.0,262,13759.608697
5.0,324,13766.947559
2.0,234,13770.734114
7.0,420,13780.299998
6.0,374,13788.587086
6.0,419,13799.264549
6.0,387,13808.318576
6.0,372,13817.309453
5.0,398,13826.611729
5.0,346,13834.208975
4.0,316,13841.100782
6.0,356,13849.270698
7.0,446,13859.57023
8.0,459,13870.331269
9.0,493,13882.734646
5.0,378,13891.165595
10.0,539,13904.057517
4.0,317,13911.508271
9.0,548,13925.506576
3.0,251,13930.664663
7.0,374,13939.16879
7.0,401,13948.424267
10.0,507,13960.965826
7.0,414,13971.074406
8.0,443,13982.538157
6.0,370,13991.922521
3.0,266,13997.936656
7.0,416,14006.668107
5.0,341,14014.110131
8.0,526,14027.123313
7.0,418,14036.166433
14.0,737,14056.010294
7.0,470,14067.388058
4.0,283,14073.093885
7.0,420,14083.146019
4.0,273,14088.423207
7.0,448,14098.763521
7.0,415,14107.939415
5.0,340,14114.934317
4.0,268,14120.579125
9.0,409,14130.349446
3.0,283,14136.64095
11.0,489,14148.396547
5.0,345,14156.006449
6.0,374,14165.569567
3.0,263,14171.585588
5.0,352,14180.142998
15.0,676,14198.835009
2.0,208,14203.393261
6.0,396,14213.705624
4.0,289,14220.33483
7.0,436,14231.234221
19.0,672,14249.59732
7.0,411,14259.574937
4.0,321,14267.167965
6.0,374,14276.077305
8.0,477,14287.769539
10.0,604,14303.014983
5.0,369,14312.6868
12.0,623,14329.626214
5.0,372,14338.304376
2.0,227,14342.594127
8.0,424,14353.391486
8.0,439,14364.180056
11.0,596,14380.211547
3.0,272,14387.62015
4.0,305,14394.829504
8.0,490,14407.241449
8.0,475,14418.703656
7.0,449,14429.492384
12.0,533,14443.379405
7.0,495,14455.693106
11.0,485,14468.082275
8.0,453,14479.675118
11.0,487,14491.519376
5.0,352,14499.986982
2.0,208,14503.772616
4.0,297,14510.847727
14.0,532,14523.91973
6.0,399,14533.326865
8.0,505,14545.938803
3.0,272,14551.679957
12.0,552,14566.43098
6.0,385,14575.912244
7.0,403,14586.343221
8.0,444,14597.223004
7.0,447,14608.540641
3.0,289,14615.130673
6.0,382,14624.189032
9.0,485,14636.689594
4.0,312,14643.506354
6.0,399,14652.679811
7.0,410,14662.169346
9.0,472,14673.522818
9.0,503,14685.618895
6.0,402,14694.369101
7.0,443,14704.788711
11.0,545,14717.774941
10.0,581,14731.67194
5.0,359,14739.500611
5.0,387,14747.940474
6.0,359,14756.220826
4.0,296,14762.764056
1.0,161,14765.946206
4.0,349,14775.06226
5.0,350,14784.166167
10.0,546,14798.586004
4.0,329,14806.780807
12.0,498,14820.530425
5.0,417,14830.967933
10.0,455,14842.896607
3.0,283,14849.305723
4.0,305,14856.292336
3.0,240,14861.749716
4.0,308,14868.650372
6.0,391,14878.606943
6.0,370,14887.880848
1.0,177,14891.251204
9.0,433,14902.715316
6.0,392,14912.984522
8.0,467,14927.734198
8.0,426,14940.687084
8.0,447,14952.260302
5.0,360,14960.844145
8.0,399,14970.825116
7.0,427,14980.18291
3.0,246,14985.44441
12.0,595,14999.85457
10.0,441,15010.804475
4.0,354,15018.621356
7.0,404,15028.266099
2.0,250,15033.229573
6.0,386,15042.595667
4.0,324,15050.500392
7.0,441,15060.093894
6.0,394,15069.043195
3.0,239,15074.043959
5.0,373,15082.236456
7.0,427,15091.773459
6.0,398,15101.168361
4.0,344,15109.000656
8.0,483,15120.306124
4.0,314,15126.793493
8.0,445,15137.574121
4.0,273,15143.244827
9.0,510,15155.327754
9.0,546,15168.305625
6.0,400,15176.959291
5.0,329,15184.325422
8.0,447,15193.959524
6.0,354,15202.205896
4.0,345,15209.323723
7.0,451,15220.25071
10.0,529,15232.732557
3.0,272,15237.924537
4.0,283,15243.651086
9.0,474,15254.508561
7.0,437,15264.495841
9.0,492,15276.572233
8.0,492,15288.314129
6.0,414,15297.472408
7.0,409,15307.095053
5.0,343,15314.649207
6.0,396,15323.873668
7.0,419,15333.79854
6.0,421,15343.758662
8.0,471,15355.159338
7.0,441,15366.097094
6.0,439,15376.929957
2.0,229,15381.003852
4.0,319,15388.290996
8.0,439,15399.113502
7.0,472,15411.537595
5.0,337,15418.869842
9.0,470,15433.074168
6.0,402,15443.065647
10.0,517,15455.411867
5.0,367,15463.831659
4.0,341,15471.276576
5.0,341,15478.748093
4.0,337,15485.873711
8.0,486,15496.99799
5.0,342,15504.627041
10.0,526,15516.983919
7.0,422,15527.199687
7.0,458,15538.220638
4.0,286,15544.466027
7.0,396,15553.727929
5.0,373,15562.076926
4.0,310,15568.688806
6.0,389,15577.93204
4.0,341,15584.989411
8.0,511,15597.261443
8.0,487,15608.465994
6.0,359,15616.412747
18.0,670,15632.872921
4.0,285,15639.182277
6.0,419,15648.82392
9.0,338,15656.321964
7.0,437,15666.553178
6.0,401,15675.758657
6.0,404,15684.553912
10.0,436,15694.645161
10.0,520,15707.948006
11.0,524,15723.700818
7.0,438,15734.807564
5.0,374,15743.349025
16.0,567,15757.460245
10.0,500,15771.496092
14.0,582,15787.100063
8.0,444,15798.136779
4.0,281,15804.272567
16.0,586,15819.630007
11.0,481,15832.228444
3.0,256,15837.805713
4.0,305,15844.781987
7.0,409,15855.002334
6.0,372,15864.366392
7.0,423,15874.642913
17.0,607,15890.428917
10.0,468,15902.676028
7.0,443,15913.894332
6.0,383,15923.441759
13.0,585,15938.06357
7.0,431,15948.281154
5.0,350,15955.966337
7.0,427,15965.44763
7.0,434,15975.430753
5.0,377,15983.993018
10.0,505,15996.03762
5.0,312,16003.011666
9.0,511,16014.751623
2.0,215,16018.295961
10.0,510,16030.561049
8.0,464,16042.263014
5.0,351,16050.212258
3.0,302,16056.597949
7.0,395,16065.434129
5.0,355,16072.580079
17.0,650,16088.106599
8.0,402,16096.516912
12.0,526,16108.693401
20.0,694,16125.022992
7.0,395,16133.445919
15.0,554,16146.037988
7.0,402,16154.850906
9.0,526,16168.29483
8.0,484,16179.81101
5.0,400,16188.983954
10.0,522,16201.747672
2.0,253,16206.845104
9.0,527,16219.687775
12.0,541,16232.995185
14.0,514,16245.832282
4.0,283,16251.953834
8.0,465,16263.602373
9.0,523,16276.635285
6.0,407,16286.373183
18.0,683,16303.717071
9.0,505,16316.648924
7.0,423,16327.258618
7.0,407,16336.680685
8.0,422,16347.01567
6.0,399,16356.646609
7.0,406,16366.249298
11.0,461,16376.939903
6.0,372,16384.507018
6.0,361,16391.984399
9.0,492,16402.78648
2.0,233,16406.966975
9.0,472,16417.888418
1.0,195,16421.314931
8.0,413,16431.029001
11.0,498,16442.534151
10.0,416,16451.772587
5.0,346,16459.180456
8.0,389,16467.852636
4.0,317,16474.636113
4.0,326,16481.781025
7.0,414,16491.498945
7.0,421,16500.627477
12.0,505,16511.621805
5.0,377,16519.511087
15.0,603,16532.807167
5.0,362,16540.267924
8.0,471,16550.373861
5.0,381,16559.037307
6.0,395,16567.490628
6.0,386,16576.273285
8.0,431,16586.889141
8.0,437,16596.710769
5.0,385,16605.897618
7.0,485,16617.949346
10.0,443,16628.767581
14.0,521,16640.707194
5.0,380,16649.089123
5.0,346,16656.672
5.0,347,16664.204985
12.0,504,16676.586881
16.0,767,16697.03135
4.0,273,16703.121107
2.0,225,16707.80886
16.0,686,16726.209449
20.0,620,16741.905397
6.0,370,16754.342081
6.0,377,16762.771115
11.0,540,16776.5839
3.0,278,16782.999377
4.0,307,16790.48707
12.0,519,16804.153779
9.0,530,16816.784689
5.0,385,16825.247068
8.0,483,16837.242659
9.0,521,16850.326794
6.0,412,16860.705816
8.0,427,16871.722946
6.0,376,16880.501628
7.0,436,16890.18968
6.0,375,16899.315874
10.0,506,16912.233609
10.0,504,16923.435684
15.0,537,16936.558328
13.0,557,16951.118696
3.0,278,16956.608402
12.0,655,16973.846456
6.0,385,16982.528557
16.0,577,16996.211884
9.0,500,17007.925761
4.0,306,17014.90466
8.0,459,17026.43472
3.0,264,17032.164437
17.0,625,17048.884644
9.0,496,17062.290519
7.0,452,17072.968319
8.0,482,17084.714346
5.0,334,17093.085718
5.0,330,17100.632796
4.0,271,17106.590503
8.0,440,17115.94647
11.0,490,17127.426868
9.0,392,17136.239917
6.0,367,17143.826816
7.0,439,17153.989805
6.0,380,17162.981199
0.0,151,17165.304575
6.0,384,17176.520952
9.0,538,17190.70047
8.0,467,17203.114977
7.0,450,17214.952953
12.0,520,17227.794753
8.0,446,17240.116973
9.0,524,17253.44944
7.0,434,17263.992965
6.0,397,17272.959601
9.0,495,17284.690146
13.0,583,17299.202483
19.0,675,17315.90588
7.0,411,17325.450166
12.0,536,17338.596255
4.0,299,17344.847734
8.0,485,17356.765656
13.0,573,17370.22992
9.0,439,17380.62432
5.0,383,17389.228546
7.0,434,17398.998527
12.0,589,17413.330216
9.0,475,17424.782634
8.0,434,17434.8193
10.0,547,17447.939856
14.0,731,17467.002136
4.0,303,17473.240068
5.0,360,17481.285016
6.0,391,17490.671945
13.0,553,17503.696584
7.0,402,17513.585445
9.0,537,17526.658443
15.0,546,17539.243106
5.0,371,17547.514429
3.0,232,17552.25244
7.0,398,17561.256057
7.0,403,17571.030424
6.0,426,17580.960547
9.0,499,17592.555072
5.0,362,17601.14739
6.0,390,17609.904633
6.0,369,17618.368297
12.0,629,17633.642929
4.0,272,17639.780806
3.0,306,17645.925515
10.0,551,17658.725019
4.0,311,17665.266559
11.0,572,17679.177164
7.0,452,17689.953843
5.0,332,17697.432272
6.0,415,17706.218057
12.0,508,17718.571174
14.0,706,17734.825415
14.0,439,17745.152224
12.0,631,17759.993172
6.0,416,17768.967175
13.0,573,17782.713255
6.0,410,17792.130474
7.0,429,17802.609796
9.0,518,17814.319114
8.0,414,17823.537449
6.0,396,17832.341489
5.0,361,17839.909816
10.0,536,17852.847755
17.0,691,17869.490564
15.0,572,17884.086974
9.0,498,17895.144711
8.0,378,17903.392748
16.0,646,17918.683373
6.0,363,17926.965043
8.0,477,17937.55428
7.0,432,17948.38164
5.0,352,17956.288988
9.0,423,17966.018028
7.0,431,17975.879099
9.0,510,17988.311175
2.0,230,17993.218212
7.0,430,18003.496841
12.0,588,18018.342405
8.0,473,18029.894849
9.0,538,18042.812524
6.0,346,18050.654548
12.0,509,18062.697232
6.0,381,18071.049987
7.0,399,18080.241834
9.0,495,18091.814287
7.0,429,18101.30547
10.0,538,18114.08711
10.0,535,18126.66917
5.0,340,18134.215574
7.0,410,18143.236997
12.0,526,18155.803699
10.0,526,18168.459486
7.0,393,18177.348929
5.0,358,18184.839499
12.0,352,18192.197292
11.0,469,18203.38772
4.0,317,18209.420583
11.0,615,18224.103417
7.0,446,18234.439963
10.0,590,18248.233432
9.0,478,18259.407834
6.0,400,18268.434742
4.0,268,18274.061722
10.0,486,18285.673781
6.0,418,18294.758062
8.0,464,18305.578354
6.0,339,18313.353768
10.0,573,18327.151012
3.0,250,18332.357355
10.0,522,18344.409859
2.0,218,18348.788342
6.0,462,18359.160192
10.0,419,18368.701909
6.0,363,18376.871934
3.0,248,18381.668878
6.0,367,18389.504657
5.0,341,18397.066505
18.0,668,18413.318103
10.0,565,18426.195854
15.0,566,18439.478064
11.0,477,18450.532098
9.0,356,18457.977225
9.0,485,18469.869174
8.0,440,18479.657891
3.0,252,18484.634703
11.0,572,18498.856033
2.0,245,18503.329295
13.0,675,18519.936458
9.0,506,18531.600958
5.0,336,18538.778376
9.0,479,18549.966163
3.0,262,18554.740684
9.0,441,18565.086113
4.0,329,18572.429538
5.0,340,18579.816108
12.0,650,18595.773899
6.0,405,18604.42026
8.0,443,18614.834363
6.0,396,18624.455694
4.0,296,18630.51367
10.0,523,18642.649231
12.0,619,18656.809852
11.0,559,18670.126472
4.0,264,18675.725523
9.0,519,18687.76809
13.0,649,18703.217258
8.0,445,18713.149428
7.0,410,18722.881634
6.0,357,18731.047911
14.0,679,18747.478064
10.0,443,18757.779368
7.0,427,18768.039469
9.0,462,18778.823295
10.0,556,18791.659962
9.0,504,18804.691194
11.0,562,18818.668049
10.0,568,18832.416042
10.0,547,18845.248791
14.0,590,18859.008018
9.0,470,18870.164193
7.0,442,18879.651319
4.0,330,18886.506317
10.0,492,18898.142102
11.0,556,18911.302582
12.0,616,18926.242802
7.0,422,18935.649591
10.0,422,18945.471815
23.0,573,18959.212937
13.0,562,18972.527538
11.0,622,18987.116996
15.0,675,19003.471781
10.0,523,19015.537364
12.0,588,19029.775335
4.0,331,19036.69763
10.0,424,19046.617326
6.0,396,19054.825848
7.0,433,19064.349944
13.0,564,19077.694949
1.0,177,19081.130761
11.0,578,19094.527632
6.0,344,19101.887338
7.0,469,19112.251453
13.0,574,19126.00615
12.0,540,19138.928496
17.0,601,19152.745067
6.0,395,19161.394916
5.0,351,19169.147452
10.0,564,19182.153703
10.0,519,19194.227519
14.0,535,19206.743744
3.0,267,19211.926589
6.0,382,19220.124284
7.0,468,19230.887275
7.0,444,19240.46062
9.0,476,19252.126576
16.0,569,19265.070741
12.0,548,19278.065167
14.0,511,19290.174523
19.0,681,19306.175552
9.0,502,19317.865978
8.0,452,19328.245218
8.0,456,19338.623383
6.0,372,19346.834613
18.0,639,19362.362407
13.0,539,19374.881004
11.0,501,19386.601
6.0,394,19395.691925
17.0,746,19414.220784
8.0,501,19425.820244
7.0,398,19434.475076
14.0,592,19448.282675
7.0,441,19457.820197
7.0,470,19468.55881
7.0,434,19478.120066
7.0,468,19488.500021
13.0,708,19505.768613
12.0,584,19520.047278
10.0,625,19535.186773
9.0,550,19547.749503
8.0,487,19558.977579
8.0,404,19568.070418
8.0,484,19578.897039
11.0,664,19594.900972
6.0,385,19603.189137
12.0,511,19614.866711
6.0,376,19623.53181
5.0,381,19631.787733
6.0,440,19641.743772
12.0,646,19656.93533
13.0,550,19669.469443
7.0,437,19679.010681
12.0,492,19690.674531
7.0,416,19700.228091
8.0,434,19710.174272
7.0,474,19721.270101
12.0,510,19733.132263
5.0,344,19768.386719
6.0,395,19781.140535
9.0,532,20098.656702
8.0,498,20111.366075
12.0,657,20127.741034
16.0,622,20142.897442
4.0,327,20149.809463
5.0,336,20157.591648
6.0,389,20166.241094
1.0,198,20169.278413
4.0,278,20174.900604
12.0,502,20186.109895
8.0,456,20196.494705
6.0,374,20205.090206
8.0,469,20215.512805
5.0,322,20222.048741
6.0,381,20230.27031
6.0,396,20238.550347
16.0,675,20254.541039
8.0,418,20264.48783
7.0,409,20273.590118
10.0,477,20284.412491
13.0,588,20298.234189
5.0,339,20305.186953
5.0,351,20312.965129
7.0,451,20322.935817
8.0,501,20335.047001
10.0,503,20346.769877
16.0,705,20364.094603
4.0,332,20371.535984
5.0,354,20378.938085
11.0,494,20390.208254
19.0,686,20406.706436
9.0,541,20419.283754
5.0,374,20427.550205
6.0,350,20435.3434
4.0,327,20441.872591
3.0,281,20447.59727
10.0,441,20458.091656
2.0,244,20462.466783
10.0,572,20475.984764
14.0,650,20491.663407
8.0,480,20503.5462
14.0,522,20516.171347
7.0,427,20526.142952
11.0,592,20540.854537
22.0,790,20560.323721
9.0,441,20570.720128
1.0,201,20573.774472
10.0,522,20586.334287
9.0,514,20598.455858
11.0,475,20609.750884
17.0,699,20627.155074
11.0,535,20639.781581
6.0,370,20647.981018
5.0,340,20655.371215
9.0,512,20667.570055
7.0,438,20677.569276
4.0,286,20683.652612
7.0,375,20691.884212
2.0,219,20695.728653
9.0,468,20706.823665
7.0,429,20715.786371
5.0,351,20723.444969
5.0,327,20730.665471
12.0,498,20742.564768
12.0,573,20755.821221
10.0,390,20764.834133
5.0,348,20772.242627
4.0,294,20777.527158
11.0,534,20796.599151
10.0,437,22887.588049
2.0,235,22896.798798
7.0,421,22930.077483
12.0,572,22978.05692
11.0,588,23020.934931
12.0,528,23057.761901
14.0,526,23093.98099
10.0,525,23127.186212
10.0,508,23152.654249
4.0,346,23166.798042
10.0,531,23187.770369
9.0,516,23207.183567
6.0,344,23218.923395
14.0,603,23240.627983
5.0,371,23253.06548
10.0,568,23277.593324
5.0,329,23291.996938
5.0,352,23308.79313
6.0,417,23331.589366
7.0,371,23352.344514
5.0,375,23374.587806
9.0,487,23404.406665
8.0,485,23435.363181
7.0,398,23460.39344
3.0,253,23473.63124
17.0,673,23513.94628
8.0,468,23541.198883
8.0,432,23565.124667
3.0,279,23579.826436
4.0,302,23595.603851
12.0,591,25986.856505
10.0,506,27842.300901
8.0,480,27859.094814
7.0,384,27890.20146
4.0,297,29408.961854
9.0,529,29436.434474
8.0,449,29804.404836
8.0,457,29820.95258
6.0,399,31924.299075
8.0,429,31933.578358
7.0,414,31963.703315
5.0,322,33567.802178
8.0,459,33579.153764
9.0,486,33590.456082
5.0,336,33598.324659
7.0,385,33607.731013
13.0,626,33624.17298
8.0,502,33636.790134
8.0,432,33646.626096
6.0,414,33656.279572
11.0,458,33666.968162
6.0,388,33675.47571
4.0,303,33682.099447
8.0,469,33692.863338
14.0,601,33706.944879
19.0,663,33722.185445
2.0,200,33725.574576
7.0,429,33734.809227
7.0,440,33745.120756
7.0,415,33754.55703
4.0,278,33760.118978
8.0,465,33770.471461
15.0,554,33783.179914
10.0,533,33795.098071
8.0,428,33804.433699
5.0,315,33811.378149
13.0,668,33828.232372
6.0,386,33836.98065
9.0,429,33847.03814
6.0,368,33854.767574
11.0,470,33866.227595
10.0,511,33879.946277
3.0,258,33884.758293
4.0,321,33891.399314
6.0,402,33900.415114
8.0,450,33910.363445
10.0,415,33919.233006
5.0,356,33926.736291
9.0,489,33938.107976
5.0,315,33944.730739
6.0,390,33952.439512
8.0,382,33960.142138
8.0,483,33970.376546
7.0,411,33979.346194
6.0,408,33987.493714
8.0,484,33998.617813
2.0,214,34002.314071
3.0,285,34007.643289
6.0,354,34014.985269
3.0,290,34020.826008
10.0,541,34033.509559
14.0,484,34044.180976
4.0,312,34050.298634
12.0,513,34061.891502
14.0,568,34075.012342
10.0,543,34087.824531
8.0,444,34098.540403
7.0,452,34108.935292
7.0,417,34118.38597
10.0,486,34129.233066
2.0,211,34133.201897
5.0,396,34141.91586
7.0,419,34151.141934
2.0,217,34154.989746
10.0,506,34166.160131
9.0,488,34176.848284
5.0,351,34184.794581
9.0,494,34196.267198
6.0,363,34204.870707
11.0,523,34218.167743
7.0,425,34228.404694
15.0,562,34241.682099
5.0,295,34247.698981
9.0,471,34259.083781
9.0,472,34270.380931
7.0,399,34279.184448
7.0,418,34288.382444
8.0,471,34300.029506
15.0,572,34312.719188
5.0,347,34319.955715
13.0,644,34335.772822
7.0,427,34345.776315
16.0,612,34361.042716
8.0,480,34372.48417
7.0,440,34382.736915
9.0,475,34394.333219
9.0,510,34406.631619
6.0,400,34416.463597
8.0,454,34427.869351
15.0,624,34444.272849
4.0,326,34451.206529
8.0,441,34461.112018
6.0,411,34469.611554
9.0,517,34481.796377
3.0,279,34487.926835
9.0,560,34502.059724
9.0,479,34513.595663
4.0,291,34519.795828
7.0,432,34529.536142
9.0,547,34542.093072
8.0,436,34551.706973
5.0,362,34559.710694
13.0,496,34570.618548
9.0,502,34581.935498
11.0,503,34593.511422
6.0,382,34601.238267
12.0,503,34612.834511
7.0,427,34622.403094
10.0,526,34636.239468
6.0,384,34645.391428
8.0,432,34655.294232
7.0,417,34665.318348
4.0,308,34672.484801
13.0,398,34681.04341
17.0,707,34697.256869
9.0,523,34709.052435
8.0,451,34719.450375
9.0,493,34730.801805
5.0,397,34740.272593
12.0,575,34753.518884
12.0,507,34765.833879
3.0,277,34771.109586
10.0,577,34784.10965
4.0,302,34790.952098
9.0,501,34801.754501
1.0,187,34805.037867
7.0,465,34815.000943
12.0,611,34830.375438
15.0,614,34846.309674
7.0,440,34856.724415
9.0,528,34869.477876
13.0,661,34886.141021
17.0,646,34902.640109
13.0,599,34918.190034
3.0,271,34923.514514
11.0,453,34934.993538
8.0,417,34944.526216
10.0,505,34956.771763
12.0,509,34968.848184
2.0,236,34973.369759
10.0,500,34985.084965
11.0,536,34997.862126
7.0,388,35007.279313
10.0,527,35019.519217
7.0,418,35028.992894
9.0,502,35041.172371
4.0,285,35047.501502
10.0,441,35057.713405
14.0,527,35071.518088
25.0,677,35087.621022
10.0,551,35101.816271
5.0,341,35109.888646
12.0,551,35123.50712
12.0,556,35137.66037
9.0,479,35149.918168
9.0,536,35163.150215
11.0,558,35177.326904
7.0,409,35188.02827
13.0,562,35201.922821
7.0,456,35212.771955
16.0,631,35229.452686
7.0,414,35238.384473
3.0,289,35244.600504
4.0,296,35250.726075
10.0,543,35264.34663
7.0,446,35274.658726
16.0,618,35290.327867
6.0,384,35299.122802
17.0,629,35314.841671
7.0,454,35325.298864
22.0,802,35346.488807
12.0,627,35361.954352
11.0,451,35372.730741
13.0,628,35388.598189
7.0,436,35400.015443
3.0,256,35406.076562
5.0,345,35414.727951
2.0,220,35420.047577
6.0,397,35429.389771
8.0,476,35441.913625
17.0,607,35457.055356
5.0,335,35464.240412
6.0,396,35472.849959
7.0,439,35482.667949
4.0,287,35488.690021
16.0,678,35504.65892
18.0,634,35520.005314
11.0,536,35531.995509
11.0,565,35545.598137
17.0,671,35561.799251
13.0,575,35575.395229
7.0,408,35584.787259
3.0,283,35589.940512
5.0,348,35597.62408
18.0,695,35614.268228
10.0,476,35625.359955
6.0,420,35634.788375
6.0,418,35643.822782
10.0,568,35657.066457
14.0,569,35670.71565
20.0,721,35688.245313
8.0,455,35699.126204
10.0,540,35711.638207
5.0,324,35718.492036
7.0,440,35728.36093
5.0,336,35735.212245
11.0,573,35748.436812
8.0,427,35758.259795
19.0,653,35773.237099
6.0,363,35781.377798
8.0,449,35791.591851
6.0,357,35799.350149
9.0,494,35810.079545
11.0,568,35821.598023
12.0,503,35833.257049
6.0,392,35842.382267
7.0,414,35851.589365
10.0,433,35861.547393
7.0,432,35871.439399
11.0,589,35885.637195
15.0,543,35898.124594
13.0,603,35912.329204
9.0,502,35923.925622
16.0,541,35936.298463
15.0,567,35949.602757
7.0,455,35959.853247
13.0,663,35975.241858
1.0,205,35979.103741
7.0,445,35989.320765
6.0,408,35998.68892
5.0,345,36006.410614
11.0,538,36018.400003
6.0,371,36026.526951
6.0,390,36035.125139
7.0,407,36044.086213
8.0,455,36053.911356
14.0,716,36071.050451
8.0,460,36081.318215
2.0,216,36084.777124
3.0,288,36090.776048
16.0,661,36106.610499
11.0,482,36117.768275
5.0,332,36124.645458
6.0,385,36133.199121
6.0,390,36141.364993
3.0,320,36147.781135
10.0,586,36161.862208
7.0,409,36170.878676
11.0,621,36185.466317
10.0,544,36198.300358
13.0,615,36212.834037
8.0,484,36224.00274
4.0,288,36230.006051
9.0,504,36241.556607
8.0,541,36254.399899
7.0,461,36265.086251
2.0,253,36269.835997
9.0,514,36281.43055
8.0,465,36292.125957
9.0,509,36303.781531
19.0,576,36317.479742
14.0,635,36333.287463
14.0,501,36344.460981
10.0,546,36356.852279
9.0,431,36366.285159
5.0,364,36373.997011
5.0,356,36381.307872
13.0,653,36397.162
8.0,464,36407.913258
14.0,563,36424.81523
4.0,280,36430.44681
14.0,715,38330.882761
8.0,425,38366.515508
7.0,418,38400.576078
8.0,471,38435.613008
6.0,376,38460.580005
5.0,350,38478.620837
8.0,497,38501.077709
22.0,673,38528.500708
9.0,478,40170.137791
9.0,495,40182.082199
8.0,487,40193.271113
6.0,379,40202.303361
16.0,640,40217.975417
15.0,587,40232.039918
11.0,570,40245.221605
9.0,466,40255.929654
11.0,618,40270.821455
11.0,486,40281.927782
18.0,647,40297.314816
12.0,562,40310.572424
14.0,698,40326.774
8.0,439,40337.023611
7.0,429,40346.846126
13.0,686,40363.473388
15.0,711,40380.931323
6.0,402,40389.899092
14.0,640,40405.345358
10.0,421,40414.804508
9.0,481,40425.946421
7.0,476,40436.685038
12.0,593,40450.792285
21.0,612,40464.935247
8.0,443,40475.21103
7.0,471,40486.402167
12.0,541,40498.833511
9.0,367,40507.400023
6.0,404,40516.815936
10.0,541,40529.281207
9.0,510,40540.868087
19.0,579,40555.025313
6.0,402,40563.60776
10.0,509,40575.175246
6.0,397,40583.778816
6.0,369,40591.505677
12.0,592,40605.650354
10.0,578,40619.395694
8.0,445,40629.67542
12.0,486,40640.867518
10.0,502,40652.435808
11.0,567,40665.727521
9.0,560,40678.621628
11.0,586,40692.341456
10.0,521,40704.024154
13.0,577,40717.325583
10.0,527,40729.798835
