#{"t_start": 1713662304.067028, "env_id": "ALE/Breakout-v5"}
r,l,t
7.0,410,10794.847754
5.0,397,10803.174977
5.0,365,10810.392697
7.0,430,10819.486782
3.0,271,10825.070984
8.0,468,10834.957599
1.0,203,10838.202217
6.0,401,10846.483077
9.0,491,10856.839141
3.0,287,10862.409557
6.0,376,10869.995926
5.0,400,10877.904647
11.0,545,10889.83547
1.0,202,10892.651701
4.0,306,10898.99439
1.0,203,10902.240316
1.0,219,10905.837373
5.0,361,10913.019631
9.0,475,10923.316503
3.0,247,10928.122156
0.0,168,10930.50396
1.0,197,10933.750171
2.0,258,10938.129191
5.0,366,10945.251933
6.0,377,10953.230451
2.0,237,10957.248104
7.0,414,10966.020867
3.0,253,10970.812652
6.0,405,10979.544202
3.0,287,10985.143875
7.0,446,10993.926855
1.0,185,10997.12919
4.0,310,11002.684052
0.0,152,11005.085839
3.0,267,11009.892193
4.0,301,11015.831439
9.0,419,11025.011024
1.0,201,11028.209386
8.0,422,11037.362958
2.0,220,11040.985949
2.0,246,11045.312702
2.0,235,11049.685649
4.0,326,11056.126764
2.0,251,11060.497945
1.0,211,11063.73671
0.0,166,11066.547366
5.0,389,11074.115123
1.0,207,11077.310381
5.0,343,11084.08409
3.0,256,11089.252032
4.0,327,11095.237437
6.0,440,11104.316067
1.0,205,11107.811073
11.0,558,11121.202802
2.0,228,11125.565767
10.0,578,11139.163151
4.0,311,11145.593475
3.0,277,11151.561666
5.0,393,11161.877176
1.0,187,11165.503421
2.0,224,11170.712796
4.0,337,11178.210495
5.0,370,11186.423715
5.0,325,11193.409836
5.0,375,11202.479097
7.0,425,11213.950088
11.0,492,11227.096214
6.0,368,11235.360086
4.0,289,11241.092984
3.0,265,11247.548338
3.0,273,11254.526427
4.0,329,11262.366456
5.0,343,11271.743312
7.0,429,11282.30476
4.0,326,11289.924107
0.0,168,11292.155102
5.0,353,11299.755775
3.0,241,11305.023294
1.0,210,11309.008433
5.0,346,11317.304764
1.0,214,11321.065376
4.0,276,11328.669857
1.0,196,11332.821646
2.0,254,11338.129342
8.0,448,11349.249193
3.0,273,11354.805672
0.0,144,11357.11837
5.0,343,11365.073639
5.0,365,11373.843353
4.0,309,11380.885015
5.0,390,11390.171019
0.0,169,11392.929305
4.0,322,11399.904718
4.0,336,11407.358339
5.0,366,11415.832374
6.0,425,11426.470308
9.0,523,11439.485933
12.0,540,11452.928763
4.0,322,11460.346778
2.0,235,11465.00126
6.0,382,11473.296125
3.0,247,11478.399589
3.0,282,11485.005315
9.0,477,11496.614814
3.0,244,11501.655041
5.0,353,11510.067202
6.0,380,11519.371867
5.0,351,11527.206749
0.0,170,11530.017766
4.0,289,11537.001518
8.0,486,11549.444023
4.0,312,11556.957504
2.0,241,11562.197758
3.0,283,11567.831068
4.0,339,11575.748944
6.0,434,11586.078296
3.0,261,11591.692645
9.0,498,11604.687388
7.0,464,11615.815387
1.0,201,11619.525436
7.0,479,11631.057936
2.0,252,11636.217248
4.0,286,11642.776522
4.0,313,11650.355255
7.0,436,11660.777401
6.0,367,11669.249931
1.0,166,11672.439798
8.0,446,11683.386072
5.0,403,11693.085291
1.0,193,11696.716789
5.0,412,11706.675478
1.0,215,11711.111128
2.0,222,11715.720866
4.0,300,11721.95939
3.0,287,11727.794
7.0,436,11738.128071
2.0,239,11743.218188
6.0,438,11753.325417
5.0,359,11761.64119
4.0,314,11768.394255
10.0,510,11780.944617
5.0,377,11790.019234
6.0,420,11799.5972
2.0,223,11804.561785
4.0,304,11811.147872
9.0,502,11823.044039
3.0,295,11829.262631
3.0,262,11835.194553
4.0,333,11842.442721
4.0,324,11849.099942
9.0,486,11860.850262
1.0,197,11864.482311
4.0,333,11871.923517
2.0,220,11876.731264
5.0,359,11884.878712
9.0,513,11897.252621
3.0,297,11904.236586
5.0,389,11913.762359
1.0,206,11917.873377
6.0,383,11927.236814
2.0,237,11932.902997
3.0,273,11939.095282
10.0,530,11953.616806
4.0,325,11961.971467
2.0,221,11967.118403
1.0,178,11970.759767
2.0,225,11975.714508
4.0,307,11983.322549
2.0,227,11988.413481
4.0,328,11996.533229
2.0,235,12001.636025
2.0,247,12006.707472
9.0,396,12017.295294
4.0,335,12025.847868
4.0,296,12033.030144
9.0,535,12047.140537
6.0,421,12058.218487
4.0,326,12065.779573
2.0,239,12071.32352
6.0,419,12082.372191
1.0,206,12086.966324
5.0,355,12096.841914
11.0,526,12111.825292
1.0,176,12115.614445
6.0,404,12127.875534
10.0,463,12140.250228
8.0,435,12152.073781
7.0,427,12163.853833
14.0,677,12182.987227
6.0,389,12193.077762
4.0,305,12201.037575
9.0,555,12217.181354
5.0,335,12226.15348
3.0,244,12231.798723
5.0,379,12241.577895
4.0,313,12248.10154
3.0,252,12253.326004
2.0,241,12257.990604
6.0,383,12266.744847
7.0,414,12275.732607
7.0,454,12286.538908
3.0,279,12292.254564
2.0,242,12296.563788
1.0,208,12300.580685
4.0,346,12307.730277
1.0,209,12312.541504
0.0,162,12315.1454
7.0,453,12326.639238
5.0,333,12333.372452
3.0,280,12339.224786
10.0,544,12352.801882
5.0,367,12361.452705
6.0,428,12371.204693
7.0,448,12382.474917
7.0,459,12394.441429
2.0,233,12399.41109
7.0,421,12409.137419
8.0,429,12418.543935
6.0,363,12426.374328
5.0,349,12433.329532
9.0,423,12441.959347
11.0,589,12455.850475
0.0,144,12458.307294
4.0,336,12466.353009
5.0,396,12475.59903
2.0,227,12479.746868
6.0,365,12488.198682
2.0,237,12492.972942
5.0,351,12500.779135
4.0,294,12507.246828
1.0,205,12511.280125
4.0,292,12518.010909
4.0,341,12525.271496
1.0,194,12528.974516
4.0,341,12536.613864
6.0,398,12546.468292
5.0,342,12555.834543
7.0,446,12566.999593
4.0,325,12574.885259
6.0,438,12585.872935
8.0,415,12596.185347
1.0,176,12599.729916
1.0,207,12603.2997
6.0,368,12611.777291
4.0,346,12618.875341
8.0,520,12631.576163
6.0,380,12640.221793
3.0,250,12645.433158
4.0,326,12652.297596
1.0,214,12656.194432
3.0,260,12661.390603
0.0,181,12664.039067
6.0,398,12673.04237
5.0,337,12680.359219
5.0,354,12688.150963
5.0,362,12695.969809
3.0,278,12701.579499
8.0,453,12711.963034
1.0,189,12715.462296
6.0,390,12723.696684
12.0,592,12737.799126
5.0,377,12745.985658
3.0,271,12751.150878
8.0,347,12758.025819
7.0,399,12767.076708
4.0,283,12773.06777
2.0,243,12777.45726
6.0,426,12787.361167
2.0,261,12792.530317
6.0,391,12801.096823
2.0,235,12805.809416
3.0,251,12810.557773
4.0,307,12817.006227
4.0,279,12823.008776
2.0,235,12827.821786
2.0,218,12831.693516
6.0,431,12841.113412
5.0,354,12848.822914
6.0,395,12857.672648
0.0,146,12860.326924
0.0,152,12863.046249
6.0,412,12872.802456
2.0,224,12877.297628
4.0,301,12883.947345
9.0,512,12896.733209
0.0,167,12899.422472
4.0,332,12907.098209
2.0,219,12912.105423
2.0,227,12916.602403
4.0,336,12923.720746
6.0,373,12932.213688
5.0,346,12939.76618
6.0,413,12949.322361
5.0,380,12957.712008
5.0,327,12964.643888
5.0,390,12972.863775
3.0,295,12979.001482
1.0,190,12982.634585
1.0,193,12986.246594
6.0,379,12994.40413
6.0,376,13003.007457
10.0,535,13015.872716
3.0,255,13021.178393
6.0,358,13029.511032
5.0,371,13038.625069
12.0,533,13051.699629
5.0,323,13058.722995
5.0,367,13066.760555
4.0,306,13073.256347
2.0,234,13077.994383
6.0,437,13087.675594
2.0,268,13093.139017
4.0,325,13100.68183
4.0,307,13107.254218
7.0,399,13116.706579
8.0,474,13127.232413
9.0,474,13138.156644
13.0,573,13151.591226
7.0,397,13161.109242
3.0,294,13168.048663
8.0,481,13180.877867
9.0,396,13190.511916
5.0,367,13198.613329
11.0,430,13208.65425
4.0,294,13214.718377
2.0,240,13219.629757
4.0,326,13226.38112
1.0,184,13229.893463
3.0,247,13234.845668
8.0,478,13245.674351
6.0,410,13254.852925
4.0,324,13261.322136
4.0,328,13268.263242
5.0,367,13275.98916
3.0,285,13282.044364
4.0,349,13289.431662
3.0,284,13295.216714
8.0,397,13303.743278
8.0,527,13316.704935
2.0,238,13321.930804
13.0,623,13338.561061
4.0,299,13344.640492
7.0,449,13355.161122
2.0,239,13360.017514
1.0,213,13363.529654
1.0,199,13366.9957
2.0,238,13371.747715
1.0,211,13375.688778
4.0,306,13382.223192
2.0,217,13386.108367
4.0,342,13393.498644
2.0,228,13398.371798
8.0,502,13409.898526
4.0,285,13415.927611
6.0,364,13424.193036
4.0,333,13431.062235
4.0,335,13438.599728
5.0,334,13446.130377
7.0,415,13455.668565
2.0,249,13460.915337
4.0,292,13467.492937
4.0,319,13474.247133
8.0,463,13484.756373
1.0,199,13487.99747
6.0,391,13497.428244
2.0,222,13501.7673
5.0,340,13509.459222
3.0,276,13515.162269
8.0,478,13526.166684
17.0,686,13543.477882
8.0,483,13557.077342
4.0,329,13565.567817
5.0,339,13574.305676
16.0,662,13593.038729
4.0,307,13600.681488
1.0,194,13604.66942
4.0,331,13613.058364
8.0,437,13623.722485
3.0,258,13629.60643
6.0,393,13638.249668
1.0,201,13642.686757
0.0,159,13645.857215
2.0,232,13650.863946
2.0,256,13656.227575
3.0,281,13662.668481
5.0,351,13671.31904
2.0,225,13676.050426
7.0,452,13688.088955
6.0,361,13696.824817
8.0,489,13708.619444
3.0,287,13714.874901
7.0,499,13726.717898
8.0,441,13737.020408
2.0,250,13742.348929
5.0,377,13751.303357
7.0,318,13758.368764
7.0,447,13768.530326
4.0,331,13776.274849
9.0,503,13788.796943
4.0,315,13795.587224
5.0,349,13803.595026
10.0,433,13813.450246
5.0,347,13821.558802
2.0,231,13826.575382
6.0,402,13835.589314
10.0,521,13848.722273
7.0,427,13858.751241
6.0,415,13868.569865
9.0,439,13879.284491
7.0,415,13889.354601
5.0,351,13897.787627
3.0,283,13903.790778
3.0,283,13910.347009
8.0,449,13920.807153
5.0,383,13930.163083
7.0,460,13941.579537
4.0,337,13948.853638
5.0,359,13957.162714
9.0,518,13970.194773
4.0,319,13977.258161
2.0,252,13982.859745
12.0,600,13997.957963
2.0,250,14003.056607
5.0,360,14011.168039
5.0,352,14019.297131
7.0,444,14029.653788
4.0,303,14036.771698
7.0,441,14047.093415
6.0,348,14055.079633
6.0,396,14063.909478
4.0,306,14070.356074
7.0,433,14079.704775
2.0,231,14084.042184
1.0,183,14087.689731
3.0,298,14094.305846
6.0,390,14103.733318
8.0,452,14115.678359
3.0,276,14122.134027
4.0,321,14129.149937
5.0,338,14137.59086
10.0,509,14150.511649
5.0,346,14158.505199
9.0,509,14170.26262
5.0,360,14177.729265
2.0,229,14181.622182
4.0,298,14188.11662
7.0,397,14196.825772
0.0,180,14199.873175
8.0,481,14210.879535
6.0,383,14219.095989
2.0,259,14223.925277
0.0,165,14226.950686
3.0,289,14232.567294
1.0,201,14235.620192
1.0,183,14239.139378
4.0,305,14245.630441
7.0,426,14256.015219
8.0,503,14267.265876
6.0,374,14275.987762
3.0,273,14281.601559
3.0,280,14287.241262
8.0,487,14298.09405
4.0,320,14305.06255
8.0,434,14315.921436
4.0,335,14323.283196
4.0,276,14328.818294
5.0,374,14337.777541
2.0,259,14343.309922
6.0,360,14351.906773
3.0,295,14358.17136
5.0,375,14366.22843
1.0,191,14369.860741
9.0,433,14380.140173
9.0,492,14391.857532
3.0,299,14398.42451
6.0,376,14407.296275
8.0,469,14418.099655
5.0,366,14426.768716
7.0,406,14436.00828
4.0,320,14443.682451
7.0,386,14453.127023
4.0,320,14460.798354
1.0,189,14464.573609
1.0,211,14468.173669
5.0,351,14476.033232
2.0,237,14480.654034
6.0,376,14489.984256
4.0,316,14497.572246
3.0,287,14503.92268
1.0,196,14507.034437
3.0,257,14511.99263
11.0,422,14522.438793
5.0,354,14530.318309
8.0,494,14541.570224
5.0,351,14548.98864
11.0,416,14558.764114
12.0,510,14571.009614
2.0,254,14575.751697
9.0,439,14585.778687
3.0,275,14591.007983
5.0,384,14600.10328
5.0,318,14607.067627
4.0,311,14613.650166
5.0,335,14620.712564
3.0,256,14625.956269
10.0,586,14640.33133
8.0,525,14652.51677
6.0,406,14662.576597
1.0,193,14666.372268
6.0,428,14677.215929
3.0,269,14683.28585
5.0,358,14691.521233
4.0,296,14697.912743
2.0,243,14703.516536
7.0,414,14713.534438
5.0,395,14722.715862
6.0,405,14733.039397
9.0,528,14746.316902
3.0,273,14752.594761
4.0,338,14760.861902
9.0,583,14775.93687
4.0,308,14782.865642
12.0,536,14796.928602
7.0,435,14807.032785
1.0,181,14810.23591
6.0,395,14819.616658
4.0,356,14827.075723
8.0,480,14838.09832
6.0,383,14847.117957
4.0,338,14854.495421
8.0,463,14866.014889
6.0,387,14875.483524
8.0,438,14886.006551
6.0,407,14895.862222
5.0,340,14903.542557
6.0,371,14912.746812
5.0,345,14920.288199
0.0,149,14922.574197
9.0,508,14934.575762
3.0,243,14940.146595
3.0,274,14945.711322
8.0,466,14957.211897
12.0,587,14972.109844
10.0,443,14982.823148
3.0,293,14988.85576
1.0,195,14992.566581
6.0,355,15000.751267
7.0,415,15010.598311
8.0,471,15022.063523
2.0,250,15027.145517
10.0,566,15041.518101
4.0,311,15048.937656
7.0,399,15058.22289
2.0,243,15063.006134
6.0,429,15072.063942
8.0,446,15082.726296
1.0,192,15086.389023
6.0,391,15095.359342
4.0,328,15102.741402
8.0,438,15113.246389
3.0,283,15119.266292
6.0,446,15129.657572
8.0,426,15139.366815
7.0,403,15149.330878
2.0,267,15155.094827
4.0,348,15163.22672
7.0,364,15172.817539
8.0,477,15184.026305
5.0,349,15191.418982
8.0,464,15202.335445
5.0,360,15211.217697
4.0,318,15218.414708
4.0,324,15225.447846
6.0,377,15233.914953
4.0,341,15241.313353
2.0,244,15246.188813
19.0,687,15262.701761
2.0,229,15267.101813
5.0,382,15275.704194
3.0,263,15280.895234
1.0,186,15285.279266
7.0,439,15296.802027
5.0,373,15305.827052
7.0,410,15317.10704
6.0,370,15326.115886
9.0,533,15338.553786
2.0,253,15344.865856
13.0,599,15361.332029
8.0,337,15368.444998
9.0,495,15380.683092
9.0,508,15392.661151
3.0,277,15398.271112
1.0,185,15401.870424
6.0,391,15410.699745
2.0,240,15415.429735
10.0,538,15427.803495
8.0,424,15437.740096
1.0,187,15441.531557
4.0,311,15449.651852
3.0,276,15455.649001
6.0,361,15464.510847
5.0,381,15473.080591
5.0,379,15482.287527
3.0,256,15487.996193
5.0,375,15497.593351
1.0,179,15501.383976
7.0,412,15512.007359
10.0,605,15526.205332
5.0,339,15533.844348
5.0,376,15542.019813
7.0,414,15551.504173
3.0,317,15557.747544
7.0,443,15568.004579
4.0,317,15574.794523
2.0,243,15579.268227
1.0,183,15582.836267
5.0,365,15590.867702
15.0,686,15608.739157
10.0,542,15621.826404
3.0,282,15627.840676
6.0,430,15638.017232
7.0,412,15650.957382
10.0,451,15661.459636
10.0,480,15673.867138
6.0,406,15684.481953
2.0,215,15689.353543
7.0,429,15700.683399
16.0,623,15716.874072
6.0,377,15725.765595
9.0,557,15739.626222
11.0,534,15753.156522
4.0,315,15759.729741
2.0,250,15764.421027
1.0,189,15767.964388
7.0,401,15777.798453
8.0,502,15789.643374
8.0,510,15801.961421
10.0,514,15814.444631
7.0,410,15824.084041
6.0,392,15833.242936
10.0,526,15845.493286
7.0,443,15856.347351
5.0,370,15864.397339
9.0,520,15877.480714
4.0,364,15885.679405
2.0,225,15890.316344
8.0,518,15903.891262
3.0,256,15909.465575
9.0,502,15922.89348
13.0,646,15939.779176
13.0,573,15955.242588
3.0,269,15960.785642
0.0,158,15963.582681
5.0,360,15972.936034
5.0,368,15981.624613
4.0,321,15989.119798
1.0,209,15992.722843
1.0,210,15996.679783
6.0,419,16006.781346
6.0,395,16017.478455
5.0,366,16027.219608
8.0,455,16038.890887
3.0,261,16044.663805
5.0,393,16054.778417
6.0,393,16064.75721
5.0,348,16074.179026
6.0,412,16085.32518
6.0,423,16096.132461
5.0,310,16104.670564
15.0,588,16120.628324
2.0,223,16125.167962
4.0,315,16132.872802
3.0,292,16139.795385
5.0,369,16149.73902
3.0,271,16155.115893
7.0,414,16166.013957
10.0,499,16178.845108
5.0,368,16187.554573
12.0,519,16200.550877
5.0,359,16209.42109
6.0,391,16219.913879
6.0,401,16230.455969
8.0,447,16242.704857
6.0,404,16253.26079
2.0,207,16257.804969
7.0,417,16268.581236
2.0,241,16274.34797
10.0,547,16291.126877
12.0,600,16307.966801
1.0,172,16311.798761
5.0,364,16320.663267
3.0,294,16328.322208
3.0,287,16334.711164
11.0,608,16352.10707
8.0,427,16363.362222
4.0,304,16370.445585
6.0,397,16381.246911
3.0,260,16387.905215
10.0,603,16405.163363
16.0,614,16421.998715
4.0,330,16430.062828
8.0,455,16442.040508
6.0,396,16452.453596
8.0,486,16465.063671
9.0,526,16479.258695
9.0,489,16490.562893
15.0,728,16511.065507
4.0,304,16517.477188
6.0,389,16526.356538
12.0,544,16539.926952
2.0,267,16545.190205
15.0,586,16560.280697
2.0,264,16565.575001
9.0,503,16579.327984
7.0,404,16589.569437
3.0,293,16596.08319
11.0,581,16612.274977
8.0,474,16623.925404
11.0,535,16636.996312
10.0,556,16651.461225
7.0,421,16661.594518
6.0,399,16670.909223
4.0,322,16677.977835
7.0,412,16687.625244
0.0,152,16690.46945
12.0,608,16706.191091
4.0,314,16713.175471
11.0,585,16728.114375
3.0,291,16734.12174
10.0,436,16745.696223
2.0,242,16750.765125
9.0,515,16764.409705
5.0,360,16772.954538
7.0,407,16784.196924
0.0,168,16786.990569
7.0,403,16797.071328
4.0,322,16804.239943
5.0,330,16812.742396
5.0,370,16821.818241
4.0,329,16829.847074
7.0,352,16838.382987
4.0,334,16846.501454
2.0,223,16851.817413
3.0,256,16857.140306
7.0,399,16866.74437
15.0,676,16885.641802
11.0,454,16897.716974
3.0,279,16904.441115
2.0,255,16911.999945
0.0,144,16914.34108
13.0,575,16930.159476
6.0,361,16941.025458
1.0,187,16944.878677
3.0,295,16950.721891
13.0,555,16966.427787
9.0,494,16980.600367
0.0,166,16983.999161
12.0,604,16999.284529
3.0,298,17005.95125
7.0,409,17015.310613
6.0,389,17024.88638
10.0,538,17038.329597
8.0,465,17049.37609
11.0,571,17063.415891
4.0,342,17070.442405
8.0,498,17082.295683
6.0,421,17091.571016
14.0,591,17106.129463
7.0,419,17115.411513
6.0,403,17124.68342
1.0,179,17127.836115
4.0,298,17134.390789
2.0,213,17137.989358
9.0,505,17150.682254
9.0,416,17161.780547
7.0,473,17174.773815
3.0,267,17181.539182
7.0,437,17193.98038
1.0,208,17198.701851
9.0,516,17213.259909
2.0,249,17218.541243
8.0,504,17232.541869
11.0,557,17248.640259
2.0,218,17253.380305
4.0,349,17262.246542
6.0,387,17272.759796
3.0,267,17279.135331
7.0,452,17291.23455
2.0,238,17296.950737
5.0,348,17305.855281
5.0,341,17315.35065
3.0,272,17322.020085
5.0,361,17331.815332
9.0,486,17344.816804
5.0,375,17354.638166
9.0,504,17369.525509
7.0,443,17382.043063
7.0,449,17393.826488
7.0,480,17406.18119
11.0,577,17422.228566
7.0,403,17433.620351
5.0,372,17443.112747
2.0,190,17448.13015
8.0,470,17461.663631
3.0,275,17469.037723
11.0,568,17485.446855
10.0,495,17499.170037
4.0,267,17505.320778
3.0,257,17511.798631
12.0,536,17525.543188
0.0,164,17527.918832
4.0,309,17535.255115
9.0,530,17548.822848
17.0,612,17565.635191
9.0,497,17578.305336
14.0,689,17596.604313
3.0,266,17602.931923
6.0,411,17613.539408
8.0,491,17625.58434
8.0,433,17636.789494
1.0,200,17641.171842
3.0,278,17647.776876
6.0,392,17660.60236
8.0,458,17673.000661
7.0,382,17681.971989
4.0,287,17689.555894
7.0,452,17700.819341
6.0,367,17710.468431
11.0,473,17723.641935
3.0,296,17730.385969
12.0,557,17746.046714
6.0,377,17755.975655
14.0,575,17772.450472
3.0,282,17779.327889
6.0,394,17789.724953
14.0,591,17806.301605
7.0,421,17816.995321
9.0,516,17831.619349
7.0,467,17843.877973
15.0,538,17858.488812
7.0,432,17870.284846
6.0,390,17880.274828
1.0,226,17884.948974
5.0,365,17893.994095
9.0,455,17906.186853
4.0,322,17913.722981
6.0,344,17922.750841
1.0,196,17926.758199
6.0,397,17936.8934
3.0,264,17943.296824
7.0,399,17953.426128
4.0,340,17961.871985
5.0,341,17970.269352
7.0,417,17980.333713
4.0,347,17988.686737
1.0,192,17993.958114
9.0,536,18010.507444
14.0,530,18025.244531
2.0,214,18030.306396
6.0,411,18040.261926
2.0,258,18046.261701
12.0,555,18060.97176
9.0,498,18074.478731
10.0,557,18089.056342
3.0,261,18095.231095
9.0,495,18108.323861
6.0,370,18117.088346
6.0,402,18127.015717
10.0,542,18141.710643
8.0,480,18155.523135
2.0,216,18160.231662
2.0,204,18164.773247
9.0,481,18176.748574
10.0,441,18187.940403
2.0,218,18192.851477
14.0,520,18206.063294
13.0,624,18222.648929
12.0,541,18237.830644
7.0,401,18248.118471
3.0,297,18254.383654
3.0,309,18261.538232
6.0,415,18272.312861
5.0,357,18280.855001
7.0,436,18291.221403
8.0,492,18303.5685
9.0,518,18316.94167
6.0,387,18326.816822
12.0,476,18341.089015
4.0,308,18348.775775
7.0,412,18359.97675
7.0,439,18371.350665
6.0,411,18381.28524
9.0,462,18392.922951
4.0,275,18399.884165
3.0,282,18407.245455
7.0,453,18418.558022
8.0,429,18430.472577
5.0,358,18438.950478
3.0,282,18445.470891
7.0,442,18456.937573
7.0,441,18467.831369
12.0,547,18483.37058
8.0,483,18497.734965
8.0,439,18509.642472
12.0,588,18525.378746
2.0,218,18529.797069
2.0,252,18535.163419
5.0,340,18543.406092
9.0,452,18554.850254
9.0,518,18568.800315
4.0,299,18576.216546
7.0,397,18586.485577
11.0,604,18603.306789
4.0,344,18611.64334
6.0,355,18620.493693
5.0,392,18630.527399
7.0,395,18640.031068
9.0,498,18652.678056
8.0,520,18665.366385
12.0,526,18679.030133
7.0,489,18691.150193
4.0,334,18699.296477
1.0,184,18702.722792
6.0,366,18712.30425
6.0,381,18721.974854
5.0,345,18730.551486
14.0,696,18749.903551
6.0,378,18759.184593
7.0,385,18768.975041
9.0,446,18780.532928
6.0,395,18790.864997
12.0,479,18804.616284
9.0,514,18818.865001
6.0,368,18829.218932
4.0,341,18837.71047
9.0,500,18852.219469
3.0,254,18858.292456
6.0,399,18868.461179
9.0,505,18881.007518
4.0,292,18888.480884
12.0,594,18904.562434
16.0,625,18922.385397
6.0,342,18931.734365
5.0,365,18941.63836
9.0,508,18955.399808
3.0,274,18962.594281
11.0,542,18977.868232
13.0,606,18994.998988
2.0,244,19000.378478
7.0,397,19010.672973
6.0,427,19021.630971
11.0,621,19038.114959
7.0,376,19047.844205
9.0,463,19059.815056
4.0,300,19067.401087
6.0,405,19077.766019
5.0,319,19085.926133
7.0,447,19097.850206
11.0,607,19114.529298
10.0,485,19127.368448
7.0,429,19138.222566
6.0,387,19147.823766
12.0,627,19165.297329
11.0,511,19179.43452
9.0,544,19194.148533
9.0,493,19208.788568
7.0,428,19220.362254
9.0,492,19233.130559
12.0,599,19248.954746
4.0,326,19256.802371
9.0,509,19269.893911
7.0,447,19281.005569
11.0,551,19295.110628
6.0,374,19303.781232
10.0,522,19317.290682
11.0,562,19331.740699
9.0,543,19345.653487
10.0,547,19360.251803
5.0,331,19368.447088
9.0,518,19381.978476
3.0,275,19388.745854
9.0,470,19400.737209
9.0,459,19412.900843
5.0,352,19421.634018
2.0,212,19426.035456
15.0,602,19442.364251
9.0,509,19456.021876
8.0,506,19469.426222
18.0,718,19488.804242
13.0,609,19504.912728
15.0,583,19520.203488
12.0,591,19536.666989
6.0,384,19545.755102
21.0,715,19564.592845
14.0,552,19579.750281
3.0,242,19584.993834
6.0,411,19595.247246
18.0,675,19613.308046
8.0,474,19625.185765
6.0,451,19636.293023
5.0,379,19645.884799
7.0,409,19656.264672
11.0,488,19668.769137
4.0,310,19676.011167
2.0,228,19680.801883
7.0,414,19691.871607
8.0,481,19703.89556
4.0,308,19710.745118
10.0,539,19725.301391
8.0,448,19736.380072
3.0,250,19742.115264
5.0,361,19750.876059
6.0,395,19761.521245
4.0,323,19769.250692
5.0,340,19777.529359
13.0,554,19791.990208
9.0,486,19804.841187
7.0,418,19815.67908
11.0,611,19831.491452
9.0,519,19844.632056
2.0,235,19849.901901
9.0,491,19863.35926
8.0,463,19876.159189
8.0,451,19888.177418
13.0,493,19901.627035
6.0,379,19911.43777
10.0,501,19924.503809
3.0,302,19931.555998
4.0,340,19940.025664
11.0,555,19955.42978
5.0,373,19965.095552
7.0,434,19976.455789
3.0,282,19983.544271
9.0,534,19997.745748
7.0,436,20009.460794
4.0,286,20016.466679
6.0,396,20026.33295
8.0,480,20038.743035
6.0,363,20047.947342
4.0,325,20056.203598
5.0,346,20064.476189
11.0,541,20078.695295
8.0,497,20091.33821
10.0,586,20106.926567
10.0,483,20120.043174
9.0,512,20133.149473
11.0,548,20147.810962
4.0,312,20155.230207
7.0,402,20164.828661
7.0,386,20174.986357
11.0,608,20191.903637
8.0,446,20204.100247
7.0,478,20217.090159
5.0,336,20225.394572
5.0,354,20233.770381
8.0,397,20243.977132
8.0,493,20256.810361
15.0,728,20276.921628
5.0,325,20285.755689
9.0,556,20300.918331
7.0,427,20312.474847
12.0,585,20328.928987
9.0,470,20342.165136
4.0,329,20350.739326
10.0,548,20365.71454
9.0,473,20378.040571
5.0,336,20385.790487
8.0,465,20398.400894
7.0,425,20408.575274
13.0,556,20423.300901
3.0,281,20429.431496
11.0,547,20443.877247
3.0,245,20449.056882
5.0,349,20457.173317
10.0,505,20470.454028
4.0,331,20478.046597
8.0,444,20489.121725
8.0,446,20500.555446
12.0,497,20512.799979
7.0,407,20522.799745
8.0,483,20535.713633
12.0,703,20555.053949
12.0,597,20571.372428
9.0,570,20588.094215
10.0,513,20602.826365
8.0,458,20615.481336
4.0,303,20623.673832
12.0,517,20637.73143
23.0,607,20654.951372
6.0,401,20665.78889
12.0,655,20685.02456
9.0,499,20698.807872
6.0,382,20708.529345
15.0,746,20729.878941
9.0,434,20741.975022
9.0,537,20755.987443
16.0,676,20774.637361
10.0,552,20789.230305
10.0,562,20806.732797
5.0,325,20814.103977
19.0,603,20831.351454
9.0,493,20844.262287
11.0,578,20860.045027
15.0,697,20879.304195
7.0,405,20890.46002
5.0,357,20899.283564
8.0,448,20911.761067
11.0,566,20927.059791
8.0,464,20939.638413
16.0,583,20955.514821
3.0,311,20963.077344
13.0,542,20977.44652
9.0,492,20990.332306
1.0,198,20994.560629
15.0,630,21011.842546
3.0,247,21017.905916
10.0,513,21032.080592
11.0,606,21048.202176
12.0,468,21060.442017
9.0,476,21073.517459
8.0,436,21085.105306
9.0,479,21098.08999
6.0,399,21110.667731
6.0,386,21119.946062
8.0,482,21132.702736
7.0,457,21144.195743
6.0,359,21152.693733
12.0,626,21170.10515
15.0,584,21186.356066
18.0,602,21203.005344
13.0,658,21221.486552
11.0,547,21236.033023
11.0,492,21248.22547
14.0,603,21265.558869
12.0,604,21282.104809
14.0,685,21300.883881
11.0,584,21316.707516
13.0,654,21334.342478
7.0,444,21345.432041
7.0,456,21356.581656
4.0,366,21365.732194
7.0,381,21375.47924
12.0,577,21390.839619
5.0,359,21400.193629
13.0,618,21417.000528
6.0,390,21427.041215
5.0,357,21435.606436
7.0,415,21446.265306
15.0,588,21462.561021
8.0,483,21474.517128
8.0,455,21486.36722
8.0,476,21498.822974
16.0,596,21514.334365
8.0,497,21526.880982
5.0,340,21535.529539
8.0,516,21548.655722
8.0,475,21560.540665
7.0,423,21571.360597
8.0,479,21582.729488
8.0,438,21593.591625
12.0,588,21608.994703
4.0,325,21615.970799
14.0,603,21631.912703
